"s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40","s41","s42","s43","s44","s45","s46","s47","s48","s49","s50","s51","s52","s53","s54","s55","s56","s57","s58","s59","s60","s61","s62","s63","s64","s65","s66","s67","s68","s69","s70","s71","s72","s73","s74","s75","s76","s77","s78","s79","s80","s81","s82","s83","s84","s85","s86","s87","s88","s89","s90","s91","s92","s93","s94","s95","s96","s97","s98","s99","s100","s101","s102","s103","s104","s105","s106","s107","s108","s109","s110","s111","s112","s113","s114","s115"
142.074305386,132.373378817,137.696759711,133.976389509,145.548842049,130.775925085,134.059722249,135.07893504,133.813424879,130.611805137,129.26412015,138.475924725,130.449768427,135.290277195,126.410879734,137.079861365,119.798611832,129.974304967,132.417592409,133.79490589,129.958795802,125.010416333,134.980092001,122.872222466,130.363194699,124.923842637,139.617361201,120.974768957,126.593750683,130.10347183,137.911110825,125.988425774,128.068518655,131.838657072,123.977777772,125.377777545,126.884490818,140.761574274,126.481018458,133.301852067,130.000231351,135.413193528,117.906481595,127.936573023,132.358332491,129.533333222,130.814582782,124.959259033,134.751157464,117.784028705,129.441203345,127.221064885,136.618286175,121.668056154,121.196527725,123.198842441,119.982176558,126.247222116,121.184027555,133.377082268,117.348842843,124.126388778,126.620832888,133.589814319,127.572221867,120.705323887,131.167360809,118.404630364,122.836110989,120.800925705,134.530555084,118.552315362,128.31574041,129.779629072,132.703239653,122.002083604,123.086111169,132.958563635,122.10601875,128.412731356,122.558102036,132.238657199,116.304167583,128.773842006,129.807639461,134.669675011,128.589351108,119.99398151,130.876388783,121.885417122,127.009953573,125.595369969,138.812038538,119.360185385,123.995370187,125.978704119,137.582869975,122.52916717,126.175925848,128.811110995,122.129861429,122.812037113,122.637499899,139.430323977,123.277777974,129.303935236,131.892592594,136.193054734,117.856944826,126.884027179,132.593980567,124.444676065,132.538425032,124.179167064,133.925694582
142.158333376,132.578934219,137.887963348,134.190278414,145.659490358,130.983563985,134.158796459,135.220833206,133.599072949,130.820601262,129.327777651,138.417591296,129.999536758,135.634490013,126.501157543,137.212268374,119.780787595,130.049536445,132.57106487,134.271294811,130.194675117,125.057638714,135.085184553,122.536805651,130.17824076,125.001157554,139.510416709,120.951389233,126.644213518,130.246295966,138.080323691,126.186111201,128.058564727,131.772916561,123.991435062,125.473379315,126.923611058,140.610185358,126.45069437,133.593287145,130.164120208,135.338656447,118.037268734,128.123841466,132.421526957,129.510185003,130.908564308,124.953240373,134.705555646,117.778704664,129.647916423,127.35925951,136.652776766,121.803009738,121.316666661,123.313657241,120.18888936,126.509490384,121.24374965,133.313887797,118.039583667,124.269444402,126.674536663,133.212267881,127.443518125,120.796990686,131.176388741,118.514815574,122.91064806,120.86458318,134.637962352,118.847917096,128.50995335,129.863193862,132.957174889,122.021990903,123.132638963,132.887961986,122.491666836,128.376620123,122.716435432,132.357407098,116.670602745,128.914582788,129.633102057,134.725230503,128.55786972,120.204861085,131.020601808,122.131713406,127.356712622,125.630555042,138.891205141,119.702315066,124.166897922,126.048842886,138.00763819,122.5569449,126.221296242,128.74212958,122.455555916,122.673379649,122.751388741,139.518055524,123.234722333,129.439351861,132.140740585,136.562267595,117.974768972,127.004166089,132.684952837,124.40509279,132.466665925,124.28125044,133.928009605
142.197222291,132.729397345,138.009028223,134.323380237,145.748842139,131.090739912,134.221527958,135.272916471,133.400693406,130.800694105,129.347685051,138.393748612,128.911342266,135.856017812,126.575000175,137.2849536,119.740046904,130.042823495,132.704629707,134.5354153,130.320601071,125.087268395,135.125462453,121.813194582,130.016898298,125.05046312,139.452083429,120.963657782,126.634028334,130.334721851,138.208795971,126.287731441,128.087962792,131.748379543,124.000462903,125.525925684,126.983333275,140.49953723,126.430555529,133.719907549,130.326388767,135.273378611,118.059028032,128.217128589,132.446063942,129.459722079,130.956943984,124.978934813,134.644444444,117.750000906,129.770833058,127.476389016,136.692591662,121.873843024,121.400694391,123.417129458,120.343750419,126.65185149,121.240508922,133.27175817,118.433796517,124.38958328,126.754397747,132.635184516,127.392823712,120.855324041,131.201851696,118.610648955,122.981249931,120.878935077,134.778008784,119.062268951,128.648610682,129.935184675,133.114813752,121.978009288,123.174768596,132.872221279,122.639814827,128.386110904,122.812037261,132.258564483,116.916204558,128.989582766,129.485648251,134.771295346,128.555554824,120.309259197,131.058101861,122.267130057,127.5344904,125.632869842,138.928242159,119.977546575,124.25046277,126.062731679,138.303240161,122.53287087,126.205555423,128.604629601,122.651852141,122.597916693,122.849305444,139.582870314,123.201620526,129.483101771,132.263657173,136.849999062,118.047222556,127.059258662,132.751156553,124.434953811,132.438193666,124.330324523,133.792593135
142.007638518,132.696295479,138.225926277,134.349537908,146.006481849,131.158100822,134.229861286,135.059721952,132.89328608,129.650925594,129.311111185,138.175924667,128.265972111,135.304860459,126.74351858,137.082870203,119.531250758,129.808564043,132.410879707,135.068979629,130.8942124,125.131944439,135.30370299,121.497454103,129.837963364,125.166666693,139.164814912,121.193981907,126.65902835,129.392823659,138.389814456,126.482175848,128.439814727,131.744443941,123.981481457,125.708796046,127.424768623,140.271527979,126.162500037,133.926620415,130.162268077,135.104628542,117.813657586,128.217128589,132.117591678,129.291435014,131.278008752,125.248610767,134.504861254,117.744908301,129.859258948,126.618055704,136.939814181,122.001852295,121.610185194,123.172916497,120.377546761,126.733796432,121.22476831,133.147684357,118.529629898,124.636111085,126.857175626,132.430091948,127.267823855,120.98240749,130.966434754,118.72453786,122.904397959,120.949999809,135.165045812,119.369444942,129.140740363,129.801619747,132.999767531,121.719676039,123.273611127,132.65740624,122.502546443,128.674305407,123.175463057,132.261805052,117.259028652,128.905555264,129.137037208,134.642128653,128.238656786,120.596064705,130.546990543,122.421528207,127.542129188,125.561110671,138.971529139,120.312963168,124.504166661,125.674768792,138.432870065,122.263657941,126.001388513,127.896759097,122.966898335,122.531712951,122.871527698,139.431250413,123.034490946,129.70902737,131.143055089,137.377776824,117.929398436,127.319675371,132.300462082,124.434259319,132.683563937,124.398842801,133.854630248
141.880092319,132.779397239,138.264583535,134.324537924,146.065046655,131.246063757,134.439815172,135.096990495,132.760878552,129.709258901,129.298379612,138.15532278,127.994444376,135.453008641,126.722685247,136.969212733,119.54074147,129.848147403,132.486805566,135.039350059,130.92268468,125.19236109,135.349999359,121.466435597,129.812037415,125.175694492,139.211342706,121.416204039,126.578241285,129.444212585,138.490508631,126.499305492,128.528240744,131.818055079,123.986573935,125.703240479,127.602083471,140.238889064,126.151620457,134.022916773,130.255555185,135.140739653,117.584490956,128.319443427,132.114582401,129.286111026,131.398147631,125.303934855,134.767592918,117.719676897,129.899073776,126.750463099,137.032638211,121.941435581,121.737731436,123.234490617,120.478241295,126.665740882,121.223842377,133.126156606,118.281481669,124.68888891,126.884953451,132.534721576,127.277777561,121.03796311,130.908795881,118.85254701,122.887036848,120.887268326,135.297684722,119.42037096,129.280323754,129.765740108,132.992823177,121.569907506,123.288194487,132.610183965,122.435879813,128.788888661,123.250000111,132.416203186,117.205325005,128.712731218,129.13587993,134.681017473,128.169443846,120.610648097,130.35023134,122.514815214,127.393286535,125.575694005,138.835880963,120.456713094,124.595370346,125.622685459,138.249305285,122.064815394,125.991897753,127.681018321,122.965509462,122.482638815,122.884953631,139.236805969,123.014120658,129.775462654,131.128471867,137.509489806,117.988426235,127.305092022,132.284721396,124.585648266,132.834489817,124.419907586,133.889815426
141.752314663,132.874536048,138.290046808,134.267824576,146.17870397,131.370137898,134.830555677,135.196759229,132.682869466,129.780555216,129.257870404,138.079165395,127.594444238,135.666203197,126.702314891,136.784953796,119.555787595,129.939814223,132.63773116,135.019674264,131.009721465,125.24837967,135.374536641,121.46111153,129.887731711,125.202083487,139.329166947,121.747917059,126.490509627,129.512499566,138.700230959,126.501388926,128.575694466,131.826620197,124.003935173,125.697453483,127.854398176,140.110648425,126.13819437,134.066666714,130.366666328,135.254859893,117.316898383,128.462499009,132.123610258,129.276620123,131.527777116,125.409953361,135.16689842,117.646528832,129.932638364,126.882870711,137.16527702,121.757639392,121.890277836,123.263194296,120.665972805,126.615509076,121.232407082,133.093749327,117.900000175,124.700462919,126.919907146,132.842129003,127.280323749,121.126851802,130.849999852,119.037500768,122.918055481,120.843749735,135.482638184,119.48564877,129.495601633,129.682175461,133.009489976,121.332870531,123.323148208,132.599767298,122.356018501,128.902083222,123.338194667,132.587731006,117.100695176,128.434722042,129.136574358,134.752082104,127.991666063,120.578472201,130.05925898,122.651389016,127.26967562,125.592129193,138.616205051,120.539352057,124.732407422,125.513657671,137.97499965,121.776621061,125.979629405,127.399073829,122.977546501,122.435416614,122.846527863,138.936574491,123.000694757,129.871758911,131.065971883,137.667591434,118.051620653,127.27245316,132.236110391,124.86504665,133.028008302,124.442592801,134.021296925
141.523379532,132.92523045,138.276389345,134.201852555,146.188194662,131.51203609,135.197685236,135.152546257,132.761109993,129.87013847,129.221990739,137.93610984,127.396527624,135.931943994,126.540972328,136.575463019,119.557639366,130.152314186,132.729397933,135.074303865,131.171989955,125.331018511,135.417592229,121.421759574,130.00949112,125.087500154,139.455092891,122.103935533,126.414583699,129.608564372,138.905786567,126.417361175,128.403703796,131.700231383,123.984722249,125.705786795,128.14675934,139.92638917,126.146527566,133.94351849,130.393981155,135.337035773,117.17291691,128.508100753,132.167823357,129.280555344,131.650693798,125.567823844,135.43935211,117.547917679,129.874073521,126.740046697,137.208563979,121.505787473,122.038425843,123.229860989,120.940046867,126.675925763,121.176620097,133.057869742,117.443055815,124.609490628,126.878703319,133.045369821,127.212268188,121.239814817,130.701620245,119.218287733,122.920370335,120.741434987,135.500230757,119.524074666,129.581481197,129.493518119,133.100693639,121.038426124,123.385879681,132.485183869,122.295601993,128.958101686,123.457870669,132.605786615,116.884260019,128.304629527,129.073611535,134.74282278,127.638193925,120.450925917,129.777777545,122.745602057,127.191203372,125.561805036,138.39791806,120.540740951,124.812268543,125.270833508,137.61874974,121.542593241,125.865509012,127.31620343,122.982870595,122.381249963,122.849074131,138.544213353,122.976157692,129.952314493,130.961110814,137.671526713,118.071527958,127.187730938,132.120369546,125.324768713,133.184489754,124.404861339,134.103241465
141.378009176,132.933795532,138.218056117,134.212268919,146.127777889,131.708795547,135.552778112,135.135416571,132.986341657,129.919212823,129.203703658,137.866665464,127.35231461,136.132406802,126.527546438,136.427315081,119.616204246,130.329629103,132.740740633,135.103470373,131.264814175,125.352777757,135.466434341,121.409028159,130.170370833,125.078009473,139.703240808,122.357176092,126.488195075,129.630786747,139.084258641,126.287962802,128.192824094,131.461574067,123.983796194,125.729166343,128.18773152,139.731250143,126.200694349,133.571991004,130.413657384,135.386109977,117.066435364,128.508795124,132.221064207,129.310879485,131.664351278,125.638194307,135.445602041,117.47523249,129.765508996,126.407870536,137.238887941,121.236806096,122.280555603,123.144675917,121.188889498,126.760185083,121.176157146,132.954165819,117.136342695,124.47499991,126.845370033,133.156017669,127.080323776,121.245370256,130.606481224,119.377778594,122.931944238,120.72199067,135.411573844,119.604398579,129.646759028,129.349305132,133.226850933,120.573148171,123.473611201,132.511341381,122.262268803,128.850694201,123.483796634,132.485879442,116.670371252,128.356018241,128.870139037,134.736110051,127.384027412,120.335648245,129.493055465,122.782407713,127.182638756,125.558101326,138.347455205,120.495833635,124.724073977,124.991898251,137.313425419,121.484028318,125.700231351,127.305786954,122.946528112,122.425925938,122.80300916,138.318287283,122.885417006,129.824537124,130.967129464,137.53958247,117.981944651,127.158332804,132.119675117,125.887499672,133.12708247,124.384259425,134.162963057
141.281250032,132.897684431,138.12754684,134.26018557,145.932870468,131.89536963,135.658565304,135.14930546,133.400693327,129.913657422,129.178935205,137.755091445,127.471759171,136.16620317,126.365972201,136.282176187,119.623380163,130.56342544,132.713657247,135.160183281,131.431017982,125.394675854,135.38958248,121.413657829,130.15370397,124.884953652,140.118981568,122.41087975,126.568287637,129.666203372,139.165045823,126.112962786,128.038425816,131.265509219,123.974768374,125.707638619,128.234722084,139.564120436,126.261110926,133.106018686,130.453472132,135.325230392,116.952777889,128.434258164,132.272684585,129.39444427,131.552314207,125.720833222,135.098379797,117.331945441,129.607870118,126.124537436,137.01990651,120.816204262,122.571296252,123.145833381,121.390046914,126.673148139,121.107407162,132.834258477,116.940740877,124.29907395,126.763425647,133.01273062,126.815046046,121.2662036,130.549768284,119.478010077,122.847453541,120.659259118,135.164814621,119.657176341,129.57476839,129.309721835,133.305323018,119.896759266,123.572916794,132.480554443,122.21689859,128.563194089,123.500694821,132.338657278,116.458797179,128.393055238,128.728472482,134.602545283,126.968981123,120.099537086,129.056018469,122.687963205,127.124999889,125.498610581,138.365279388,120.530324422,124.475925848,124.652083519,137.058101304,121.550463465,125.5335647,127.363657374,122.81388917,122.416898203,122.777777534,138.168287224,122.770833704,129.576851898,131.112731425,137.314119567,117.687268835,127.089582793,132.035647392,126.336342457,132.946063979,124.323148192,133.997916677
141.289583291,132.921989902,137.995602306,134.357176537,145.724074263,132.053703149,135.609259563,135.198379649,133.772221115,129.822222127,129.169675949,137.708332253,127.561110904,135.996758424,126.335185051,136.214352078,119.656713502,130.72453652,132.643287002,135.124766721,131.481017759,125.424768485,135.322453048,121.455787457,130.033333646,124.800231393,140.55925933,122.305787124,126.641667382,129.739119996,139.151388333,125.941435046,128.074073882,131.166435141,123.997685136,125.668981319,128.154397996,139.505324146,126.377546194,132.661574215,130.540046268,135.196295378,116.740277958,128.331711965,132.28356425,129.488888555,131.363656791,125.773379495,134.585648404,117.262500964,129.506249799,126.141666937,136.777313932,120.406019073,122.817592568,123.203472286,121.466898701,126.450462797,121.09606452,132.705323272,116.931250318,124.241203589,126.725231134,132.815277084,126.587499762,121.242824062,130.527314615,119.542361959,122.712499905,120.687962818,134.954166402,119.744907824,129.513425594,129.411110618,133.325461875,119.190972307,123.648842711,132.530091381,122.118981663,128.223610772,123.511805884,132.273611053,116.388195345,128.445601485,128.700463438,134.530554671,126.64745335,119.924074088,128.578240728,122.596065156,126.973842271,125.484027317,138.435418214,120.643981796,124.219444508,124.461342769,136.896295786,121.707176293,125.381481372,127.287037002,122.623611466,122.391203668,122.747684866,138.158101993,122.675694731,129.187962839,131.389351691,137.139351013,117.260416894,127.064814319,132.025693713,126.665740522,132.700230609,124.31365748,133.721527857
